region,year,vrp,real_vrp,population,real_vrp_pop
Тамбовская область,2008,120835946800.0,168275174357.7301,1112124.0,108653.30376828484
Тамбовская область,2009,136323882300.0,190605973521.94717,1103730.0,123511.98418091382
Тамбовская область,2010,143902375200.0,207424852304.59506,1094675.0,131456.71107863064
Тамбовская область,2011,173283118900.0,221431796601.84363,1086024.0,159557.3568355764
Тамбовская область,2012,203331497000.0,238594542675.3423,1078872.0,188466.7476772036
Тамбовская область,2013,236335909400.0,253958599703.38272,1072026.0,220457.25514119994
Тамбовская область,2014,285656529500.0,290403855363.7605,1065300.0,268146.559185206
Тамбовская область,2015,317213651100.0,301670182196.1,1055894.0,300421.87104008545
Тверская область,2004,88081488500.0,115941558705.85843,1440218.0,61158.441638696364
Тверская область,2005,96897447600.0,125045093332.59189,1423942.0,68048.73204105224
Тверская область,2006,127363816800.0,148474804537.04385,1407059.0,90517.75142335893
Тверская область,2007,156034603900.0,168893103569.6387,1392899.0,112021.47743662678
Тверская область,2008,192283007200.0,193788328953.52948,1381183.0,139216.16990652218
Тверская область,2009,197686958900.0,217742717433.295,1370372.0,144257.8795392784
Тверская область,2010,219004860900.0,233291456006.64285,1357707.0,161304.95084727413
Тверская область,2011,255073003600.0,257060050330.56714,1345945.0,189512.20413909928
Тверская область,2012,268063858800.0,270152105720.27014,1337546.0,200414.68390619836
Тверская область,2013,298669210800.0,298015719580.0775,1328694.0,224784.04418173034
Тверская область,2014,316613183200.0,319434206662.312,1318823.0,240072.53679985867
Тверская область,2015,329616031800.0,334560272276.99994,1308195.0,251962.46110098265
Томская область,2004,132439271500.0,156145502333.1696,1033948.0,128090.84354338903
Томская область,2005,159578516700.0,195574418617.0596,1027119.0,155365.1686902881
Томская область,2006,188800650200.0,225304915028.45508,1023678.0,184433.63069246383
Томская область,2007,214486962300.0,246113104995.4288,1024685.0,209319.90055480466
Томская область,2008,248906193600.0,278913533580.3173,1028915.0,241911.32756350137
Томская область,2009,245808289300.0,285432285781.6251,1035884.0,237293.25802889126
Томская область,2010,284676710300.0,315727076263.91156,1044392.0,272576.49455376907
Томская область,2011,333885710900.0,357435733218.82697,1052877.0,317117.48941234354
Томская область,2012,371472948600.0,383855326714.0271,1060205.0,350378.4160610448
Томская область,2013,402562133400.0,408625553237.74445,1065877.0,377681.6024738314
Томская область,2014,430266764800.0,435875722345.9328,1070462.0,401944.9217253859
Томская область,2015,471456736300.0,475699846926.7001,1073321.0,439250.45377850614
Тульская область,2004,88119585500.0,155818559463.89297,1640500.0,53715.07802499238
Тульская область,2005,116221168500.0,192966699683.77203,1623486.0,71587.4165222244
Тульская область,2006,142240107400.0,216468372796.7956,1607666.0,88476.15574379255
Тульская область,2007,174110908100.0,236370214359.79916,1594048.0,109225.63693188662
Тульская область,2008,231730807100.0,292918135643.7925,1582152.0,146465.57795963978
Тульская область,2009,214925429600.0,291810294943.842,1570500.0,136851.5947787329
Тульская область,2010,237629182000.0,311424534294.0259,1557492.0,152571.68704558353
Тульская область,2011,279879332000.0,348333712254.26685,1550238.0,180539.5894049817
Тульская область,2012,311240330500.0,377917220572.6874,1546893.0,201203.5289447945
Тульская область,2013,348034837600.0,404783716514.72076,1540973.0,225853.94916069263
Тульская область,2014,411122267300.0,451945063953.8208,1537144.0,267458.52522600355
Тульская область,2015,477537816900.0,497116867392.89996,1535617.0,310974.5573928916
Тюменская область,2004,1536733745600.0,1989544856008.4053,3284996.0,467803.8407352703
Тюменская область,2005,2215584361700.0,2588830625833.9673,3291083.0,673208.2909182175
Тюменская область,2006,2551355393300.0,2812421695875.8843,3300264.0,773076.1518775468
Тюменская область,2007,2758813083800.0,2949667703219.071,3318652.0,831305.3263192405
Тюменская область,2008,3121401318300.0,3215163567070.116,3341150.0,934229.6270146506
Тюменская область,2009,2870283991400.0,3135210020687.724,3365244.0,852920.0234514942
Тюменская область,2010,3301573255000.0,3402176514662.696,3392030.0,973332.5633912436
Тюменская область,2011,4112596017600.0,4110487102492.9136,3433198.0,1197890.7181001503
Тюменская область,2012,4625467542400.0,4632360350485.25,3487579.0,1326268.8938085705
Тюменская область,2013,4950207419200.0,4841390771661.364,3532639.0,1401277.4640148624
Тюменская область,2014,5295348545300.0,5279250685722.287,3569416.0,1483533.5935346286
Тюменская область,2015,5851557827900.0,5880815617039.499,3605551.0,1622930.261671517
Удмуртская Республика,2004,100833059600.0,131417861802.42471,1557692.0,64732.347344661204
Удмуртская Республика,2005,139995309900.0,174769015241.71698,1550056.0,90316.29173397606
Удмуртская Республика,2006,164848438600.0,197500442004.0188,1542211.0,106890.97574845466
Удмуртская Республика,2007,205647362700.0,236904352026.109,1535774.0,133904.70388221185
Удмуртская Республика,2008,243135522700.0,272726830913.40848,1530591.0,158850.7463456926
Удмуртская Республика,2009,230938279300.0,275579890373.54004,1526676.0,151268.69047525473
Удмуртская Республика,2010,274578105500.0,312947019690.6068,1522753.0,180316.9033323198
Удмуртская Республика,2011,335984033700.0,365394724565.74817,1517591.0,221393.006218408
Удмуртская Республика,2012,372782761000.0,392463373123.274,1512905.0,246401.9624497242
Удмуртская Республика,2013,405126423100.0,415301440599.59576,1509156.0,268445.68957748567
Удмуртская Республика,2014,450548888500.0,457291803165.291,1505850.0,299199.0493741076
Удмуртская Республика,2015,517999830200.0,526805827313.4001,1502569.0,344742.7906472182
Ульяновская область,2004,67500986900.0,94945634182.56984,1360730.0,49606.45161053258
Ульяновская область,2005,80584445300.0,108467544221.7522,1347458.0,59804.79191188148
Ульяновская область,2006,101950264500.0,125550018672.69437,1333125.0,76474.64753867792
Ульяновская область,2007,124676239900.0,139578792073.09082,1321065.0,94375.55298187447
Ульяновская область,2008,150680326800.0,166034594226.63095,1312455.0,114807.99478839274
Ульяновская область,2009,154247358000.0,183547629088.4041,1305191.0,118179.91236531665
Ульяновская область,2010,178235405400.0,201800532201.6012,1296084.0,137518.40575147906
Ульяновская область,2011,223672650100.0,234703608953.9651,1285635.0,173978.345409078
Ульяновская область,2012,240556086200.0,246263114756.62076,1276437.0,188459.03573776066
Ульяновская область,2013,265288726300.0,266257372373.4519,1268070.0,209206.68914176663
Ульяновская область,2014,278808162500.0,278434001945.925,1260990.0,221102.59597617746
Ульяновская область,2015,304479075200.0,309959698553.6,1254898.0,242632.52885891922
Хабаровский край,2004,133330458000.0,164417570568.44876,1406512.0,94795.10875129398
Хабаровский край,2005,161194449800.0,190766108774.44977,1386530.0,116257.45551845254
Хабаровский край,2006,194259637300.0,218325940272.1531,1368077.0,141994.6664551776
Хабаровский край,2007,231293248500.0,247333535456.85104,1357371.0,170397.95936409428
Хабаровский край,2008,269178553600.0,280551854652.7348,1352985.0,198951.61705414325
Хабаровский край,2009,276895391300.0,310316928263.4013,1350176.0,205080.96077844666
Хабаровский край,2010,353590330600.0,356999116799.77936,1346058.0,262685.80596081296
Хабаровский край,2011,399594249700.0,393606377075.1313,1342229.0,297709.4442900578
Хабаровский край,2012,437994335700.0,429284619226.7604,1341018.0,326613.31592864526
Хабаровский край,2013,498067243700.0,481898272598.85205,1338982.0,371974.56254079595
Хабаровский край,2014,539338441400.0,516663035308.2198,1336326.0,403597.95543901715
Хабаровский край,2015,595792329500.0,596388121829.4999,1333055.0,446937.5453375892
Челябинская область,2004,291179933500.0,396513058393.1965,3555535.0,81894.8297513595
Челябинская область,2005,349957166300.0,440030202851.44293,3529224.0,99159.80575333274
Челябинская область,2006,446918002200.0,508089613640.06274,3506822.0,127442.45422208484
Челябинская область,2007,575643732300.0,577102817007.8053,3493037.0,164797.49063637172
Челябинская область,2008,664492706100.0,656332016142.8309,3486951.0,190565.5416723665
Челябинская область,2009,556985306800.0,640448107237.9983,3483314.0,159900.97556522323
Челябинская область,2010,652865475500.0,708203462258.4417,3478726.0,187673.7275370351
Челябинская область,2011,774401042000.0,797759344571.2198,3477985.0,222657.95913438385
Челябинская область,2012,841972241100.0,847039743734.2042,3483032.0,241735.43082578626
Челябинская область,2013,882339557100.0,874532034354.6716,3488252.0,252946.04779127197
Челябинская область,2014,993900574000.0,958274207924.9701,3494522.0,284416.74540895724
Челябинская область,2015,1209242684500.0,1171756161280.5,3500128.0,345485.2749670869
Чеченская Республика,2004,0.0,,1125041.0,0.0
Чеченская Республика,2005,22898952600.0,41532869323.503845,1142753.0,20038.40952506797
Чеченская Республика,2006,32344370500.0,52425784034.984,1162155.0,27831.374042188865
Чеченская Республика,2007,48056088800.0,61623672740.38523,1184448.0,40572.56105797806
Чеченская Республика,2008,66273767400.0,76909243267.60983,1210655.0,54742.07548806225
Чеченская Республика,2009,64308337300.0,82644966829.84743,1237144.0,51981.28698033535
Чеченская Республика,2010,70694914000.0,94441358841.1521,1262505.0,55995.74971980309
Чеченская Республика,2011,86623018300.0,108351796450.46103,1288757.0,67214.39208477626
Чеченская Республика,2012,102289098100.0,119465548807.5026,1313808.0,77856.96091057445
Чеченская Республика,2013,122402801500.0,142671415302.87222,1336127.0,91610.15494784553
Чеченская Республика,2014,148942059800.0,160004880233.70483,1358755.0,109616.56796111146
Чеченская Республика,2015,154401405200.0,161195067028.80002,1382576.0,111676.61322053905
Чувашская Республика - Чувашия,2004,59573834200.0,73862948380.52342,1296348.0,45955.1248584485
Чувашская Республика - Чувашия,2005,69391616900.0,83126164882.17763,1284984.0,54001.930685518266
Чувашская Республика - Чувашия,2006,93171978400.0,100825047113.85974,1273758.0,73147.31558113865
Чувашская Республика - Чувашия,2007,123453337200.0,119922523795.27022,1265815.0,97528.73618972757
Чувашская Республика - Чувашия,2008,155032348100.0,143700727781.76727,1260627.0,122980.34874709173
Чувашская Республика - Чувашия,2009,139909452300.0,157573747611.9736,1257045.0,111300.2734985621
Чувашская Республика - Чувашия,2010,157704551900.0,171941501450.61606,1253185.0,125842.99357237759
Чувашская Республика - Чувашия,2011,188785692400.0,192903960296.0809,1247996.0,151271.0717021529
Чувашская Республика - Чувашия,2012,217821101800.0,209578872886.04288,1242977.0,175241.4580478963
Чувашская Республика - Чувашия,2013,223147869400.0,218862465416.1327,1237859.0,180269.214345091
Чувашская Республика - Чувашия,2014,237447254900.0,232422396091.80618,1233524.0,192495.0425772016
Чувашская Республика - Чувашия,2015,251306959000.0,252814800754.0,1230365.0,204253.9888569652
Чукотский автономный округ,2004,12357796800.0,14851581970.809092,51874.0,238227.1812468674
Чукотский автономный округ,2005,12355421400.0,17346643946.953243,52103.0,237134.54887434506
Чукотский автономный округ,2006,15537981400.0,20677595709.6031,52652.0,295107.1450277292
Чукотский автономный округ,2007,20984082700.0,24581993543.722855,52869.0,396907.1232669428
Чукотский автономный округ,2008,30558715500.0,30492575612.38333,52482.0,582270.4069966846
Чукотский автономный округ,2009,45067574800.0,39656113404.07099,51658.0,872421.9830423167
Чукотский автономный округ,2010,38978144900.0,41472633692.32542,50763.0,767845.574532632
Чукотский автономный округ,2011,44757641200.0,49709813233.12129,50542.0,885553.424874362
Чукотский автономный округ,2012,45633893200.0,50835523979.75125,50543.0,902872.6668381378
Чукотский автономный округ,2013,44466885500.0,49338141026.87333,50149.0,886695.3578336557
Чукотский автономный округ,2014,57751299100.0,55768350494.1024,49839.0,1158757.1801199864
Чукотский автономный округ,2015,61735529400.0,59142637165.2,49450.0,1248443.4661274015
Ярославская область,2004,112438692100.0,159433197116.00076,1338427.0,84008.08717995079
Ярославская область,2005,131252124200.0,175741104121.48978,1321306.0,99335.14583298645
Ярославская область,2006,153251505100.0,185698963735.97263,1306389.0,117309.24334176115
Ярославская область,2007,186577519400.0,212282619822.5313,1296250.0,143936.36983606557
Ярославская область,2008,214946299200.0,241898926209.85468,1289329.0,166711.75409844966
Ярославская область,2009,212684438800.0,260449886574.31345,1283105.0,165757.62607113214
Ярославская область,2010,239644026900.0,284916657668.9117,1275547.0,187875.49725725513
Ярославская область,2011,286967508600.0,318860102891.47095,1270070.0,225946.21446062028
Ярославская область,2012,327279639200.0,347660025598.6142,1268463.0,258012.7596942126
Ярославская область,2013,362861794900.0,375690016003.26184,1266845.0,286429.5118187308
Ярославская область,2014,391462847700.0,397745043479.88965,1264839.0,309496.18702459364
Ярославская область,2015,443054126000.0,448370775512.0,1262927.0,350815.3091983939
